,Rotation,Base moment [kN.m],Axial_Disp. [mm]
403,0.001994096,-179.1857075,-0.011304393
404,0.00199919,-177.3278893,-0.011475291
405,0.002004707,-175.3658524,-0.011604279
406,0.002010392,-173.610215,-0.011618249
407,0.002015782,-171.8082027,-0.011567958
408,0.002020848,-169.7068311,-0.012092758
409,0.002026535,-167.5642614,-0.011945609
410,0.002030746,-166.0079389,-0.012245029
411,0.002036141,-164.0828987,-0.012343284
412,0.002039655,-162.0349249,-0.012164004
413,0.002046128,-160.3523856,-0.012092758
414,0.002050435,-158.330157,-0.01221709
415,0.002057025,-156.3062442,-0.011782628
416,0.002061477,-154.5112712,-0.012018718
417,0.00206689,-152.4885146,-0.012187753
418,0.002072431,-150.6578111,-0.012109522
419,0.002077577,-148.7378069,-0.011751428
420,0.002081811,-146.8517585,-0.011903234
421,0.002086902,-144.9837477,-0.011791941
422,0.002092486,-143.1018353,-0.011812896
423,0.002098417,-141.0582919,-0.011876225
424,0.002101977,-139.244157,-0.011873897
425,0.002107324,-137.426353,-0.011927914
426,0.002113867,-135.4050496,-0.012169592
427,0.002118332,-133.7760106,-0.011716038
428,0.002121773,-131.7552883,-0.012377743
429,0.002128734,-129.5240605,-0.01184782
430,0.002133171,-127.7954617,-0.012017321
431,0.002137666,-125.9170926,-0.012001023
432,0.002142734,-124.1552689,-0.011901371
433,0.002149414,-122.2041827,-0.012120698
434,0.002153427,-120.3308179,-0.012301374
435,0.00215942,-118.5153238,-0.012515113
436,0.002164456,-116.4905907,-0.012433156
437,0.002169527,-114.5216503,-0.012516044
438,0.002175834,-112.8382513,-0.012405682
439,0.002180124,-110.9604242,-0.012892298
440,0.002186327,-109.0395503,-0.012714881
441,0.002189249,-107.2030605,-0.012637582
442,0.00219552,-105.1614032,-0.013148412
443,0.002200524,-103.3256489,-0.013186131
444,0.002204654,-101.5027277,-0.012926757
445,0.002210516,-99.47099362,-0.012995675
446,0.002216834,-97.67028726,-0.012882985
447,0.002221041,-95.83058029,-0.012874603
448,0.002225915,-93.94181207,-0.01324527
449,0.002229847,-91.96837943,-0.012950972
450,0.002236683,-89.93547736,-0.012563076
451,0.002241913,-88.14879118,-0.012847129
452,0.002246035,-86.30894644,-0.012604985
453,0.00225167,-84.56845948,-0.012703706
454,0.002256057,-82.58031762,-0.012708362
455,0.002262034,-80.49480443,-0.012908597
456,0.002267248,-78.78308678,-0.013113022
457,0.002273827,-76.97466007,-0.01313258
458,0.002277543,-74.95250153,-0.013191253
459,0.002282045,-73.16733648,-0.013136305
460,0.002288663,-71.52348296,-0.013493467
461,0.002292654,-69.40886682,-0.013259239
462,0.002297706,-67.57028522,-0.014010351
463,0.0023039,-65.70757747,-0.013634562
464,0.002307952,-63.83676649,-0.013526063
465,0.002313031,-62.20676776,-0.014026649
466,0.002319674,-60.11099017,-0.014075078
467,0.002323495,-58.33004149,-0.013866927
468,0.002329241,-56.27943317,-0.013708603
469,0.002333187,-54.58490204,-0.013962388
470,0.002339423,-52.49223616,-0.01379801
471,0.002344084,-50.6988243,-0.013547949
472,0.002348879,-48.87815973,-0.013464596
473,0.002354411,-47.10179847,-0.013664365
474,0.002360038,-45.11233638,-0.014046673
475,0.002364689,-43.36577294,-0.013567042
476,0.002369809,-41.42018008,-0.013722572
477,0.00237562,-39.50125917,-0.013666227
478,0.00237909,-37.63976945,-0.013862737
479,0.0023849,-35.70289574,-0.013871118
480,0.002390642,-33.75951228,-0.013828743
481,0.002395018,-31.84762505,-0.014114659
482,0.002401123,-29.90653906,-0.013715122
483,0.002404666,-28.0646969,-0.014514197
