,Rotation,Top moment [kN.m]
263,4.73710785412889e-05,15.6467540747489
264,4.92539830810168e-05,15.7911323501263
265,4.7811822581778e-05,15.756007428624
266,4.70651617864846e-05,15.8165363326055
267,4.77578737797543e-05,15.8745918306244
268,4.79059141661939e-05,15.9038841283983
269,4.80164814117752e-05,16.0562687078898
270,4.9195488010451e-05,16.0301886965749
271,4.82053688559265e-05,16.1696151675765
272,4.80226144474289e-05,16.1851425757783
273,4.80934690152717e-05,16.282082718638
274,4.81777576815386e-05,16.2888532544222
275,4.83048694641494e-05,16.3905770427334
276,4.81793015399141e-05,16.3701902266059
277,4.78932801077879e-05,16.4940187389982
278,4.68634001830088e-05,16.5074599190832
279,4.70746782323043e-05,16.4496299686371
280,4.71491114239212e-05,16.5615510916104
281,4.78325839341082e-05,16.5940205744421
282,4.78964759162455e-05,16.6531038657512
283,4.75758598448177e-05,16.6360878830833
284,4.83961410636459e-05,16.793536728297
285,4.78932014031993e-05,16.7162788811552
286,4.73288986196554e-05,16.8951201067683
287,4.76889165829703e-05,16.8307970280334
288,4.78118617815412e-05,16.8941997415758
289,4.75050626824882e-05,16.8517498714115
290,4.75190063061394e-05,16.9331851577571
291,4.76542609405088e-05,17.0177554375904
292,4.65762661685309e-05,17.0291478002478
293,4.79304114313533e-05,17.0950686575552
294,4.7900846251266e-05,17.0523829587604
295,4.77982817623774e-05,17.0883287932608
296,4.79482781436086e-05,17.1337065628557
297,4.63431743632874e-05,17.1320170962237
298,4.84945706600331e-05,17.0068016086686
299,4.82318026546769e-05,16.9036120810509
300,4.75537000269993e-05,16.7633807929526
301,4.803823787414e-05,16.5298263455648
302,4.70133124877639e-05,16.3899254797596
303,4.87485681751834e-05,16.2065021952998
304,4.86607890708963e-05,15.9761589606341
305,4.7134436822675e-05,15.7333769349944
306,4.81916619082604e-05,15.4643207757365
307,4.77259180816112e-05,15.2588400576634
308,4.74206853895395e-05,15.1205250016917
309,4.76661614863274e-05,14.936237411625
310,4.7320565817451e-05,14.6988945639613
311,4.85668719572527e-05,14.5912540216929
